# 1000 rows, 3 columns : energy (GeV), meson, baryon sigma (mb)
1.000000000000000000e+01 1.036536136658215582e+03 1.434281273817916826e+03
1.016265089392994625e+01 1.029968579368969586e+03 1.441771612598925913e+03
1.032794731918951392e+01 1.041856630776709608e+03 1.446089976723645805e+03
1.049593230558227752e+01 1.038264025790708956e+03 1.447805836723331822e+03
1.066664958279539377e+01 1.033502689150191827e+03 1.454659112362424594e+03
1.084014359178330977e+01 1.029157293732333301e+03 1.452857467096711844e+03
1.101645949633656407e+01 1.043144350920620809e+03 1.444567374100406596e+03
1.119564319483878201e+01 1.022417067176707860e+03 1.451451653443999476e+03
1.137774133221491368e+01 1.040207265176943793e+03 1.453640648908863795e+03
1.156280131207375916e+01 1.034611075428679442e+03 1.442149534491649320e+03
1.175087130904807609e+01 1.041636017433321513e+03 1.439814575701597050e+03
1.194200028133531966e+01 1.036623371276113858e+03 1.433299581609457164e+03
1.213623798344240612e+01 1.032431719002126329e+03 1.455896717071267631e+03
1.233363497913775930e+01 1.032664090247832746e+03 1.452606232492666095e+03
1.253424265461400111e+01 1.038625467753320436e+03 1.447516121553245057e+03
1.273811323186478539e+01 1.035805453647820286e+03 1.447536887067472435e+03
1.294529978227915379e+01 1.041120728521697629e+03 1.455687193092172265e+03
1.315585624045704449e+01 1.033959512588350890e+03 1.428740364548782054e+03
1.336983741824946570e+01 1.041328655793362032e+03 1.445265541047085662e+03
1.358729901902709791e+01 1.034416720527622374e+03 1.450101632468235948e+03
1.380829765218092398e+01 1.031783453033777278e+03 1.450505646754591226e+03
1.403289084785872376e+01 1.034593403364679261e+03 1.444912993574497932e+03
1.426113707194128999e+01 1.035289431060104562e+03 1.449600279736459242e+03
1.449309574126216660e+01 1.027145844638151857e+03 1.459855370510652847e+03
1.472882723907502545e+01 1.037406284310879300e+03 1.456197697827149796e+03
1.496839293077255562e+01 1.031033076003605174e+03 1.453396821981171797e+03
1.521185517986104863e+01 1.033107162708133274e+03 1.458294915646654545e+03
1.545927736419477760e+01 1.044377660055617980e+03 1.429787967748079836e+03
1.571072389247450474e+01 1.034296649946832531e+03 1.450379996542824983e+03
1.596626022101425946e+01 1.038466932827501523e+03 1.458951959117555134e+03
1.622595287078087267e+01 1.039976028121433501e+03 1.454196340763132866e+03
1.648986944471064930e+01 1.045498162310907219e+03 1.454169627903745777e+03
1.675807864530768043e+01 1.034609755883348498e+03 1.445621375816522914e+03
1.703065029252844198e+01 1.031147139262952578e+03 1.453383287228155723e+03
1.730765534195725053e+01 1.041307488812888096e+03 1.449314413192325446e+03
1.758916590327732621e+01 1.040939417357618595e+03 1.456005570982330937e+03
1.787525525904235479e+01 1.036505919312607830e+03 1.452708611213334734e+03
1.816599788375327762e+01 1.034860835728179154e+03 1.458686525297249545e+03
1.846146946324547500e+01 1.033082458452860692e+03 1.460373790425989455e+03
1.876174691439120323e+01 1.041595211092779209e+03 1.451182631465317627e+03
1.906690840512251839e+01 1.027809465864765798e+03 1.453306500440610534e+03
1.937703337477988796e+01 1.036345690196445048e+03 1.449877840948179482e+03
1.969220255479172366e+01 1.040797860071554396e+03 1.473241053596515258e+03
2.001249798969037030e+01 1.035140104849081808e+03 1.452731434923466168e+03
2.033800305846980905e+01 1.042499759262751013e+03 1.451519425872014608e+03
2.066880249629081945e+01 1.036930534222780125e+03 1.453942357677128257e+03
2.100498241653915343e+01 1.045936992471994472e+03 1.466381990504926080e+03
2.134663033324244452e+01 1.041561377271777019e+03 1.455881828586165966e+03
2.169383518385184217e+01 1.044876807773843666e+03 1.467764717739313255e+03
2.204668735239408761e+01 1.039901243944037788e+03 1.453365223289705227e+03
2.240527869300018082e+01 1.035016232834593211e+03 1.449255308574101718e+03
2.276970255381679920e+01 1.054098294618020645e+03 1.452675176265544678e+03
2.314005380130652867e+01 1.038434444116883242e+03 1.467493157378345586e+03
2.351642884494348706e+01 1.047711713780765876e+03 1.456226539565639541e+03
2.389892566231050353e+01 1.038653279814253892e+03 1.465871714078474724e+03
2.428764382460450477e+01 1.034594267703901778e+03 1.469783582229167905e+03
2.468268452255692580e+01 1.045484332159846190e+03 1.479104617145495467e+03
2.508415059277539783e+01 1.049779316753216108e+03 1.470709601861827196e+03
2.549214654451423101e+01 1.042611888026706538e+03 1.467046245850331843e+03
2.590677858688008683e+01 1.039038780181512266e+03 1.461555090702976713e+03
2.632815465648021203e+01 1.047490976875022852e+03 1.454721211174520704e+03
2.675638444552045314e+01 1.051148510299253076e+03 1.453060135137553516e+03
2.719157943036017500e+01 1.048385766929813144e+03 1.467702272730913137e+03
2.763385290053169996e+01 1.047059165586049630e+03 1.463065816379063563e+03
2.808331998823172526e+01 1.055646238025477032e+03 1.458924701206754207e+03
2.854009769829238863e+01 1.047103292702763156e+03 1.459329527249582725e+03
2.900430493863991543e+01 1.043611135655106636e+03 1.467552387083453368e+03
2.947606255124857100e+01 1.044297725697953183e+03 1.467832123254588396e+03
2.995549334359813187e+01 1.047799168383118968e+03 1.469318808814837894e+03
3.044272212064302607e+01 1.043389846962287493e+03 1.473118522697104709e+03
3.093787571730138453e+01 1.047668200133059599e+03 1.462542267279592579e+03
3.144108303147264749e+01 1.036953410597677703e+03 1.475482630715043797e+03
3.195247505759212103e+01 1.050704291854224493e+03 1.456738210865509473e+03
3.247218492073128715e+01 1.047703858401569505e+03 1.462089772586430854e+03
3.300034791125285238e+01 1.051115394877894232e+03 1.466719367026874352e+03
3.353710152002930300e+01 1.044372446592678671e+03 1.478774987568938059e+03
3.408258547423452001e+01 1.056334069831521219e+03 1.470628245267030707e+03
3.463694177371732508e+01 1.047191680275182080e+03 1.474045555624372810e+03
3.520031472796679139e+01 1.050211478147537946e+03 1.469722078814050064e+03
3.577285099367873755e+01 1.060886943995796400e+03 1.480377141879089322e+03
3.635469961293319585e+01 1.044546331483929634e+03 1.471083092141629550e+03
3.694601205199302285e+01 1.060796352688317938e+03 1.480086515533087095e+03
3.754694224073336528e+01 1.052505631328614982e+03 1.466485021386599783e+03
3.815764661271248315e+01 1.046630447830309322e+03 1.464894227539922895e+03
3.877828414589457395e+01 1.055538264335471922e+03 1.466511388883380050e+03
3.940901640403449591e+01 1.056468529282955387e+03 1.461656506989355194e+03
4.005000757873611406e+01 1.059976142929643629e+03 1.484746782986525204e+03
4.070142453219438750e+01 1.051545301955153718e+03 1.488052217992797296e+03
4.136343684063273685e+01 1.052070888387356945e+03 1.472131124975999001e+03
4.203621683844713885e+01 1.053283544458493679e+03 1.463437141457801545e+03
4.271993966306779100e+01 1.051630095042745552e+03 1.473426883348076217e+03
4.341478330055092272e+01 1.047342082527606863e+03 1.476204875799037836e+03
4.412092863191190162e+01 1.062988600139950222e+03 1.485627683099403612e+03
4.483855948021186322e+01 1.064615707136533047e+03 1.476792656590128900e+03
4.556786265841063965e+01 1.049491804604734853e+03 1.477318838211579987e+03
4.630902801799739166e+01 1.052709576608569023e+03 1.471858360183565765e+03
4.706224849841281355e+01 1.056967243759135044e+03 1.473719184469920265e+03
4.782772017727485547e+01 1.054878360485391568e+03 1.478342747714537609e+03
4.860564232142133534e+01 1.060803481275630020e+03 1.484378112735345667e+03
4.939621743878320359e+01 1.060862380364451610e+03 1.491272794949117724e+03
5.019965133110081723e+01 1.051961729521403413e+03 1.464179375934510972e+03
5.101615314749833630e+01 1.068375222496875267e+03 1.480173852608854986e+03
5.184593543892913203e+01 1.064038986404025309e+03 1.482035253350019048e+03
5.268921421350671608e+01 1.056960495203071332e+03 1.485675890795615260e+03
5.354620899273607648e+01 1.069236679001937773e+03 1.487470704232743174e+03
5.441714286865889960e+01 1.053757440830133419e+03 1.476252641966703550e+03
5.530224256192899901e+01 1.068033845624445576e+03 1.478896167320970335e+03
5.620173848083187806e+01 1.067965231246882468e+03 1.489522625175742178e+03
5.711586478126432098e+01 1.067388931881216195e+03 1.471376977858366217e+03
5.804485942768977935e+01 1.063057065214243721e+03 1.485856662985633420e+03
5.898896425508496577e+01 1.065288454583880366e+03 1.491736563196263205e+03
5.994842503189408944e+01 1.063871104687684920e+03 1.493883960203069137e+03
6.092349152400711887e+01 1.070934685714193392e+03 1.489341886111223175e+03
6.191441755977844252e+01 1.060920995214284630e+03 1.489831469582728687e+03
6.292146109610344240e+01 1.062321839391625645e+03 1.482455637529035130e+03
6.394488428556942949e+01 1.070345262976552931e+03 1.502311704806560556e+03
6.498495354469888241e+01 1.068212978877626483e+03 1.488559996671456929e+03
6.604193962330305112e+01 1.065577837996795552e+03 1.491196645378090807e+03
6.711611767496283676e+01 1.059193205141210228e+03 1.506367981711059201e+03
6.820776732865685688e+01 1.064093564220871940e+03 1.480503856760868530e+03
6.931717276155407603e+01 1.058361897905652540e+03 1.492521965243997556e+03
7.044462277299037112e+01 1.080349662689247680e+03 1.491295613398853448e+03
7.159041085964888396e+01 1.064515752028355564e+03 1.495569510294041038e+03
7.275483529196229426e+01 1.071178071312650445e+03 1.506320515707913955e+03
7.393819919175865607e+01 1.066199940784282944e+03 1.484598110644736607e+03
7.514081061116969806e+01 1.077531510544910589e+03 1.500862776243287726e+03
7.636298261282242095e+01 1.080940507723680639e+03 1.488837034595751675e+03
7.760503335133570602e+01 1.075159967817363395e+03 1.498636524124136713e+03
7.886728615614151749e+01 1.084133332458331779e+03 1.502181780179654425e+03
8.015006961565404708e+01 1.074393460111164586e+03 1.490192065673583329e+03
8.145371766280744907e+01 1.071514519095036121e+03 1.510542346875593466e+03
8.277856966198471866e+01 1.086244271238172587e+03 1.505592624094344728e+03
8.412497049736118981e+01 1.071662182669470667e+03 1.499578124915256240e+03
8.549327066268379838e+01 1.072023437382345719e+03 1.513082537299230808e+03
8.688382635251184638e+01 1.081447617754538214e+03 1.501206191005661594e+03
8.829699955494092478e+01 1.076912646268492381e+03 1.493919112892457179e+03
8.973315814583520478e+01 1.072600623593749788e+03 1.500642842641274228e+03
9.119267598459298085e+01 1.075529799902302102e+03 1.509213866940618118e+03
9.267593301146878559e+01 1.071468527439823220e+03 1.492161481455764488e+03
9.418331534647951742e+01 1.073433765781098828e+03 1.521524622072789271e+03
9.571521538991865441e+01 1.077930238153310256e+03 1.519087690132128955e+03
9.727203192450537017e+01 1.080408565483247912e+03 1.502434281814811811e+03
9.885417021919573699e+01 1.080878848151013017e+03 1.507728073383655328e+03
1.004620421346813117e+02 1.076375933741555855e+03 1.507124176594469418e+03
1.020960662306046487e+02 1.075922766101987918e+03 1.501918753688085417e+03
1.037566678745185982e+02 1.079715208190940075e+03 1.506733035513250798e+03
1.054442793526168458e+02 1.078088238210268855e+03 1.501804817190513859e+03
1.071593399822671131e+02 1.069265102512902786e+03 1.510451199936138664e+03
1.089022962263730534e+02 1.076714956947350856e+03 1.498961998224695662e+03
