35.408468496430224, 12765243.574693337
44.39370875974565, 14388123.536072705
56.81516675830279, 22136774.70599954
69.78305848598667, 22403292.561712302
88.85067147901594, 33252899.657468893
111.76400775998592, 41360904.48327079
141.10862871292906, 46490012.971613035
177.82794100389228, 63459230.63267736
222.86084138677444, 76775165.16722952
280.9704935090518, 72388130.33468994
352.26946514731014, 86622345.21100853
446.2246642358899, 99999999.99999979
559.4584749549538, 90869880.8124925
706.670844939132, 84004977.52086341
893.085127499143, 73259654.2821523
1120.1574368879599, 57028360.84896823
1416.9731984471869, 37499437.26440265
1783.4963935029361, 23535804.133804347
2245.13783386939, 16795957.39621011
