11.369005983409147, 2134725768.9173832
14.231680282327536, 5359971001.388693
17.968197166997935, 11450475699.382812
22.45697995539774, 10269625861.242786
28.353977231796105, 18857655804.900047
35.677952434057914, 14594836186.476475
44.99384969056106, 22000724099.609303
56.526520375477006, 22539339047.347843
71.3844476775831, 28361623824.10537
89.6814667757928, 32007525550.148335
113.25413151528126, 33593906118.525345
142.28304572143534, 38373694474.52393
178.75255259042353, 42786082181.85867
225.73744417427937, 46006068957.65751
283.5976989162223, 50679454635.99384
358.1410100125448, 54493479323.71784
449.93849690561063, 53838436220.334785
565.2652037547698, 49468384881.337875
710.1520602780336, 46565816979.7055
896.8146677579281, 38373694474.52393
1132.0339464726467, 29663174822.443665
1431.02974208009, 20293487035.028584
1791.3578191009524, 12321298126.13824
2265.3616236029634, 6164037146.328168
2835.771429623634, 2603342268.172905
3568.2654801075114, 765928400.4513841
4513.311894533246, 127399820.07946461
