# 1000 rows, 3 columns : energy (GeV), meson, baryon sigma (mb)
1.000000000000000000e+01 5.246348428447289081e+01 7.451512492538017796e+01
1.016265089392994625e+01 5.272446915921955224e+01 7.377141618076504415e+01
1.032794731918951392e+01 5.254190125410304546e+01 7.365226704985626327e+01
1.049593230558227752e+01 5.312159979462479953e+01 7.488722549330807965e+01
1.066664958279539377e+01 5.269159009729099807e+01 7.477826823361708364e+01
1.084014359178330977e+01 5.222272068566810788e+01 7.329188533711347020e+01
1.101645949633656407e+01 5.343595234449519893e+01 7.373695278407694786e+01
1.119564319483878201e+01 5.257582556627957615e+01 7.337092235037569310e+01
1.137774133221491368e+01 5.340345387025650581e+01 7.465302932314526174e+01
1.156280131207375916e+01 5.305882914557663099e+01 7.290438767315089308e+01
1.175087130904807609e+01 5.333319793364958628e+01 7.483341271073798850e+01
1.194200028133531966e+01 5.321559827309555146e+01 7.323705711457500911e+01
1.213623798344240612e+01 5.218619126835999111e+01 7.516943065509518362e+01
1.233363497913775930e+01 5.284193187636213196e+01 7.507353218104678660e+01
1.253424265461400111e+01 5.280306764456380364e+01 7.251989743665957633e+01
1.273811323186478539e+01 5.406727527938921440e+01 7.356235766644127239e+01
1.294529978227915379e+01 5.327871616326705606e+01 7.485091654911201431e+01
1.315585624045704449e+01 5.317334175954008657e+01 7.497041387641628774e+01
1.336983741824946570e+01 5.298186123811334625e+01 7.460741792140734674e+01
1.358729901902709791e+01 5.326438365230859517e+01 7.421399834190950173e+01
1.380829765218092398e+01 5.266879668850108942e+01 7.406463751462442247e+01
1.403289084785872376e+01 5.351157249905375579e+01 7.286660540092086080e+01
1.426113707194128999e+01 5.321718036194835832e+01 7.385929147514269744e+01
1.449309574126216660e+01 5.278513016449527129e+01 7.512187735652314302e+01
1.472882723907502545e+01 5.318561916544779677e+01 7.420469608067681122e+01
1.496839293077255562e+01 5.315900854519311736e+01 7.370866639226716188e+01
1.521185517986104863e+01 5.264188947250696060e+01 7.503858708902350827e+01
1.545927736419477760e+01 5.325412601001226420e+01 7.438325086230749150e+01
1.571072389247450474e+01 5.382759151478693127e+01 7.326565280496619437e+01
1.596626022101425946e+01 5.248193948270146336e+01 7.489183977305667383e+01
1.622595287078087267e+01 5.313732483999289258e+01 7.311642002125120143e+01
1.648986944471064930e+01 5.340752230417895419e+01 7.459762927234235974e+01
1.675807864530768043e+01 5.277619896851726367e+01 7.424273127630522140e+01
1.703065029252844198e+01 5.370152546211216560e+01 7.516007918513429331e+01
1.730765534195725053e+01 5.491060370385455514e+01 7.527883864882915077e+01
1.758916590327732621e+01 5.329250013096653049e+01 7.615250051805934106e+01
1.787525525904235479e+01 5.362728348152469948e+01 7.351381413653510322e+01
1.816599788375327762e+01 5.332532613364391239e+01 7.366831816276250322e+01
1.846146946324547500e+01 5.337318636684519646e+01 7.538512948771779065e+01
1.876174691439120323e+01 5.456605706511745524e+01 7.480078955059175883e+01
1.906690840512251839e+01 5.243663702694815498e+01 7.502886891088550669e+01
1.937703337477988796e+01 5.256017009287806019e+01 7.562492490445835358e+01
1.969220255479172366e+01 5.283105296258335670e+01 7.336410050060557353e+01
2.001249798969037030e+01 5.298063961452474047e+01 7.479641671946603765e+01
2.033800305846980905e+01 5.439982298007658557e+01 7.467208353441991164e+01
2.066880249629081945e+01 5.271671024657570115e+01 7.413620517622275941e+01
2.100498241653915343e+01 5.384112322343671764e+01 7.390495383461852441e+01
2.134663033324244452e+01 5.484234545246598458e+01 7.483599404932570565e+01
2.169383518385184217e+01 5.330004623839595013e+01 7.550515075790579544e+01
2.204668735239408761e+01 5.356583004249135627e+01 7.634422808515584791e+01
2.240527869300018082e+01 5.415102617306348520e+01 7.478180864164090735e+01
2.276970255381679920e+01 5.279487757648853830e+01 7.472749171522211498e+01
2.314005380130652867e+01 5.298569927238340682e+01 7.521991054307302704e+01
2.351642884494348706e+01 5.380093731934416468e+01 7.421137278753059263e+01
2.389892566231050353e+01 5.400623542766925311e+01 7.398704736587579589e+01
2.428764382460450477e+01 5.391320574492093698e+01 7.683464986237639494e+01
2.468268452255692580e+01 5.387190574577157065e+01 7.573666492533476458e+01
2.508415059277539783e+01 5.466558884091964643e+01 7.552519692330288592e+01
2.549214654451423101e+01 5.428316350344063324e+01 7.563450011018731800e+01
2.590677858688008683e+01 5.251834467549835495e+01 7.426363645478615183e+01
2.632815465648021203e+01 5.373090099048783230e+01 7.555213545188684066e+01
2.675638444552045314e+01 5.429284726924687021e+01 7.407590199805021314e+01
2.719157943036017500e+01 5.463566570683167356e+01 7.679792453948336117e+01
2.763385290053169996e+01 5.387668000623287412e+01 7.541216099050839716e+01
2.808331998823172526e+01 5.362939652744464070e+01 7.658422671926598468e+01
2.854009769829238863e+01 5.394329000362797188e+01 7.540066047550347150e+01
2.900430493863991543e+01 5.333728114433596090e+01 7.445737635692233880e+01
2.947606255124857100e+01 5.539568039554541912e+01 7.583037916075208784e+01
2.995549334359813187e+01 5.410159524045162982e+01 7.636706740046126640e+01
3.044272212064302607e+01 5.446870125876417745e+01 7.647438335407137799e+01
3.093787571730138453e+01 5.439470531359878436e+01 7.761726900722561595e+01
3.144108303147264749e+01 5.488299525003055379e+01 7.564633123031636330e+01
3.195247505759212103e+01 5.412413974199730404e+01 7.798516614967388705e+01
3.247218492073128715e+01 5.392416275286733907e+01 7.537928051212425373e+01
3.300034791125285238e+01 5.459597535540638802e+01 7.720185972981136047e+01
3.353710152002930300e+01 5.468629701074379312e+01 7.589908934229185888e+01
3.408258547423452001e+01 5.434870060605565811e+01 7.555316122235458920e+01
3.463694177371732508e+01 5.524426537793166148e+01 7.616380463181890548e+01
3.520031472796679139e+01 5.468073992335187938e+01 7.507896989748925876e+01
3.577285099367873755e+01 5.528756442718999864e+01 7.579452572237640595e+01
3.635469961293319585e+01 5.466377668904703313e+01 7.569291894723761516e+01
3.694601205199302285e+01 5.458206191738982938e+01 7.798364901000550731e+01
3.754694224073336528e+01 5.529062719156758732e+01 7.734892437438200830e+01
3.815764661271248315e+01 5.475018425460066140e+01 7.647635487510473240e+01
3.877828414589457395e+01 5.542831905747812016e+01 7.594635489689707697e+01
3.940901640403449591e+01 5.436575129156736352e+01 7.681790399354792953e+01
4.005000757873611406e+01 5.544547461488345164e+01 7.540972718399376618e+01
4.070142453219438750e+01 5.473736359478911595e+01 7.703128350830913007e+01
4.136343684063273685e+01 5.534072086895082521e+01 7.613276542433335692e+01
4.203621683844713885e+01 5.467532852160555734e+01 7.642593585846596227e+01
4.271993966306779100e+01 5.372322157958857503e+01 7.813250593361800611e+01
4.341478330055092272e+01 5.540861165159052604e+01 7.673423294751177082e+01
4.412092863191190162e+01 5.451797441864732008e+01 7.758396949936737030e+01
